	Day	Date	Time	Place	Title	Rating	tmdb_id	original_language	release_date	budget	revenue	runtime	genre	director	cast
3247					Cat People		6217.0	en	1982-04-02	0.0	0.0	118.0	['Drama', 'Fantasy', 'Horror', 'Thriller']	Paul Schrader	
3248					The Grand Budapest Hotel		120467.0	en	2014-02-26	30000000.0	174600318.0	99.0	['Comedy', 'Drama']	Wes Anderson	
3249					Sunstruck		261872.0	en	1972-12-22	0.0	0.0	89.0	[]	James Gilbert	
3250					White Reindeer		176085.0	en	2013-12-06	0.0		82.0	['Comedy']	Zach Clark	
3251					Seven Intellectuals in a 			nan	nan					nan	
3252					Nativity 2: Danger in the...		139380.0	en	2012-11-21		0.0	105.0	['Comedy', 'Family']	Debbie Isitt	
3253					Land of the Bears 		236827.0	nan	2014-02-26	0.0	0.0	0.0	['Documentary']	Guillaume Vincent	
3254					Super Duper Alice Cooper			en	2014-04-17	0.0		86.0		nan	
3255					Age of Consent			nan	1969-05-13	0.0	0.0	108.0		nan	
3256					Supermensch		209416.0	en	2014-06-06	0.0	0.0	75.0	['Documentary']	Beth Aala	
3257					A Girl Walks Home Alone...		252171.0	en	2014-01-19	1000000.0	395000.0	99.0	['Horror', 'Romance']	Ana Lily Amirpour	
3258					Jimi: All Is by My Side		192133.0	en	2013-09-07	0.0	340911.0	118.0	['Drama', 'Music']	John Ridley	
3259					Populaire		136403.0	fr	2012-11-27	0.0	0.0	111.0	['Comedy']	Régis Roinsard	
3260					20,000 Days on Earth			en	2014-07-05	0.0	0.0	97.0		nan	
3261					Minuscule 		275814.0	en	2003-01-01	0.0	0.0	70.0	['Documentary', 'Music']	Ragnheiður Gestsdóttir	
3262					The Salvation		266285.0	da	2014-05-22	10500000.0	42070000.0	100.0	['Drama', 'Western']	Kristian Levring	
3263					Sepideh		252937.0	en	2013-10-02	0.0	0.0	91.0	['Documentary', 'Family']	Berit Madsen	
3264					The Gilded Cage		176783.0	en	nan		0.0	77.0	['Drama', 'Crime']	nan	
3265					The Big City (Mahanagar)			nan	nan					nan	
3266					The Little Mermaid 			en	1989-11-17	40000000.0	222300000.0	83.0		nan	
3267					The Gay Divorcee			en	1934-10-12	520000.0	0.0			nan	
3268					Beautiful Noise		242049.0	en	2014-05-17	0.0	0.0	90.0	['Music', 'Documentary']	Eric Green	
3269					Love in the City		262892.0	zh	2007-01-09	0.0	0.0	96.0	['Romance']	Jingle Ma	
3270					Roman Holiday		804.0	en	1953-09-02	1500000.0	12000000.0	119.0	['Comedy', 'Romance']	William Wyler	
3271					Floating Life (Fu sheng)			nan	nan					nan	
3272					La Dolce Vita		439.0	it	1960-02-05	0.0	19516000.0	174.0	['Comedy', 'Drama']	nan	
3273					The Great Beauty		179144.0	it	2013-05-21	12400000.0	8371085.0	142.0	['Comedy', 'Drama']	Paolo Sorrentino	
3274					Sacro GRA		216790.0	en	2013-09-19	0.0	0.0	93.0	['Documentary']	Gianfranco Rosi	
3275					Ai Weiwei: Never Sorry		84169.0	en	2012-06-14	0.0	181107.0	91.0	['Documentary']	Alison Klayman	
3276					The Invisible Woman		111473.0	en	2013-12-25	0.0	1234254.0	111.0	['Drama', 'Romance']	Ralph Fiennes	
3277					The Home Song Stories		25434.0	en	2007-02-09	0.0		103.0	['Drama']	Tony Ayres	
3278					La Notte Brava		68821.0	it	1959-11-12	0.0	0.0	95.0	['Drama']	Mauro Bolognini	
3279					Mamma Roma		47796.0	it	1962-08-31	0.0	0.0	106.0	['Drama']	Pier Paolo Pasolini	
3280					L’eclisse		21135.0	it	1962-04-12	0.0	0.0	126.0	['Romance', 'Drama']	Michelangelo Antonioni	
3281					Sartorial Saturday			nan	nan					nan	
3282					And then there is Naples			nan	nan					nan	
3283					Fashion in the 1990s			nan	nan					nan	
3284					The Grandmaster		44865.0	zh	2013-01-08	3860000.0	64076736.0	130.0	['Action', 'Drama', 'History']	Wong Kar-wai	
3285					Pop Models			nan	nan	0.0	0.0	0.0	[]	nan	
3286					My Sweet Pepper Land		188765.0	ku	2014-04-09	0.0	0.0	100.0	['Drama']	Hiner Saleem	
3287					The Balmain Style		295511.0	fr	2014-01-01	0.0	0.0		['Documentary']	Loïc Prigent	
3288					L’udienza		81775.0	it	1972-01-01	0.0	0.0	106.0	['Drama', 'Comedy']	Marco Ferreri	
3289					Dressed Up for Summer 20			nan	nan					nan	
3290					Pop Models CINEMA 2			nan	nan					nan	
3291					Studio 1: Dressed Up for...			nan	nan					nan	
3292					Coming Home		31657.0	en	1978-02-15	3000000.0	0.0	127.0	['Drama', 'Romance', 'War']	Hal Ashby	
3293					Step Up: All In 		243683.0	en	nan	45000000.0	86165646.0	112.0	['Romance', 'Drama', 'Music']	Trish Sie	
3294					The Curse of the Golden Flower		1494.0	zh	2006-12-21	110.0	0.0	114.0	['Action', 'Drama', 'Fantasy']	Zhang Yimou	
3295					The Iron Ministry		287179.0	en	2014-08-15	0.0	0.0	82.0	['Documentary']	J.P. Sniadecki	
3296					Shanghai Triad		37557.0	zh	1995-04-30	0.0	0.0	108.0	['Drama', 'Crime']	Zhang Yimou	
3297					To Live		31439.0	zh	1994-06-30		0.0	125.0	['Drama', 'Romance', 'War']	Zhang Yimou	
3298					The Story of Qui Ju		341186.0	en	nan	0.0	0.0	0.0	[]	nan	
3299					Raise the Red Lantern		10404.0	zh	1991-12-20	0.0	0.0	125.0	['Drama']	Zhang Yimou	
3300					Ju Dou		41821.0	nan	1990-04-21	0.0		95.0	['Drama', 'Romance']	Yang Feng-Liang	
3301					The Mystery of Happiness		265563.0	es	2014-01-16	0.0	0.0	92.0	['Comedy', 'Drama', 'Romance']	Daniel Burman	
3302					The Unfinished Dance		98578.0	en	1947-09-19	0.0	0.0	101.0	['Drama']	Henry Koster	
3303					Love is Strange		244268.0	en	2014-02-07	0.0	2262223.0	98.0	['Drama']	nan	
3304					By Request > Ponyo			nan	nan					nan	
3305					Listen Up Philip		251736.0	en	2014-10-17	0.0	0.0	108.0	['Comedy', 'Drama']	Alex Ross Perry	
3306					Elaine Stritch: Shoot Me		174319.0	en	2013-04-09	0.0	0.0	80.0	['Documentary']	Chiemi Karasawa	
3307					Love Your Work: Aussie... 			nan	nan					nan	
3308					Impolex		121131.0	en	2009-06-11	0.0	0.0	73.0	['Action']	Alex Ross Perry	
3309					The Color Wheel		83125.0	en	2011-04-01	19000.0	0.0	83.0	['Comedy']	Alex Ross Perry	
3310					Finding Vivian Maier		169607.0	en	2014-03-28			83.0	['Documentary']	John Maloof	
3311					A Special Day		473191.0	fa	2017-08-05	150000.0	60000.0	90.0	['Drama']	nan	
3312					Antarctica: A Year on Ice		201132.0	en	2013-09-05	1000000.0	0.0	92.0	['Drama', 'Adventure', 'Documentary']	Anthony Powell	
3313					Last Days of the Artic			nan	nan					nan	
3314					A Promise		214081.0	en	2013-09-04	0.0	0.0		['Drama', 'Romance']	Patrice Leconte	
3315					The Outer Circle Line		356075.0	en	2015-04-25	0.0	0.0	48.0	[]	nan	
3316					Purple Rain		13763.0	nan	1984-07-27	7200000.0	68392977.0	111.0	['Drama', 'Music', 'Romance']	Albert Magnoli	
3317					End of the World		172721.0	en	2013-02-22	0.0	0.0	85.0	['Science Fiction', 'Action', 'Comedy', 'Adventure']	Steven R. Monroe	
3318					Calling the Shots		392293.0	en	1993-04-18	0.0		80.0	['Thriller']	Ross Devenish	
3319					The Tribe (Plemya)			uk	2014-09-11	0.0	0.0			nan	
3320					Art From a Changing Arctic			nan	nan					nan	
3321					The Love Punch			en	2013-09-12		0.0	94.0		nan	
3322					We Are the Best!		191294.0	sv	2013-03-28	0.0	180590.0	102.0	['Drama', 'Music']	Lukas Moodysson	
3323					Force Majeure		164020.0	fr	1989-04-04	0.0	0.0	86.0	['Drama']	Pierre Jolivet	
3324					Lilya 4-Ever		12093.0	sv	2002-08-23	0.0	0.0	109.0	['Crime', 'Drama']	Lukas Moodysson	
3325					Show Me Love		11634.0	sv	1998-10-23	0.0	0.0		['Comedy', 'Romance', 'Drama']	Lukas Moodysson	
3326					Case of the Three Sided Dream			en	2014-03-11		0.0			nan	
3327					Sound of Redemption		295958.0	en	2016-07-15	0.0	0.0	84.0	[]	N.C. Heikin	
3328					Whiplash		244786.0	en	2014-10-10	3300000.0	13092000.0	105.0	['Drama']	nan	
3329					Stations of the Elevated		169648.0	en	1981-10-01	0.0		46.0	[]	Manfred Kirchheimer	
3330					Keep on Keepin’ On		259999.0	en	nan	0.0	0.0	86.0	['Documentary']	nan	
3331					The Face of an Angel		254024.0	en	nan		0.0	100.0	['Thriller', 'Drama']	Michael Winterbottom	
3332					Folies Bergere		68755.0	fr	1957-01-09	0.0	0.0	0.0	[]	Henri Decoin	
3333					Smiles of a Summer Night		11700.0	sv	1955-12-26	0.0	0.0	108.0	['Comedy', 'Romance']	Ingmar Bergman	
3334					The Seventh Seal			sv	1957-02-16	0.0	0.0			nan	
3335					Bubble Bubble Meows		455823.0	en	2016-08-04	0.0	0.0	82.0	[]	Matt Orefice	
3336					Wild Strawberries		187918.0	fr	2012-04-18	0.0	0.0	108.0	['Drama']	Dominique Choisy	
3337					The Face		255253.0	en	2013-11-15	0.0	0.0	64.0	[]	Gustavo Fontán	
3338					The Silence			en	2010-07-12	0.0				nan	
3339					Fanny and Alexander		5961.0	sv	1982-12-17	0.0	4971340.0	188.0	['Fantasy', 'Drama', 'Mystery']	Ingmar Bergman	
3340					Saraband		55650.0	sv	2003-12-01	0.0	0.0	120.0	['Music', 'Drama']	Ingmar Bergman	
3341					The Second Best Exotic...			en	nan	10000000.0				nan	
3342					Dr Seuss's The 5,000...			nan	nan					nan	
3343					By Request > Spirited Away			nan	nan					nan	
3344					The Falling		294741.0	en	2014-10-11	750000.0	0.0	102.0	['Drama', 'Thriller']	Carol Morley	
3345					Eden		283330.0	en	2014-11-19	0.0	65460.0	131.0	['Drama', 'Music']	Mia Hansen-Løve	
3346					The Lunchbox		191714.0	hi	2013-09-19	1000000.0	4235151.0	104.0	['Drama', 'Romance']	Ritesh Batra	
3347					Niagara		19997.0	nan	nan	1250000.0	8500000.0	92.0	['Crime', 'Drama', 'Thriller']	Henry Hathaway	
3348					The Tribe		271397.0	uk	2014-09-11	0.0	0.0	130.0	['Drama', 'Crime']	Myroslav Slaboshpytskyi	
3349					A Family Affair		366752.0	en	2015-11-18	0.0	0.0	110.0	['Documentary']	Tom Fassaert	
3350					Mr. Turner			en	2014-10-31	0.0	5405500.0			nan	
3351					Barbicania 			en	2014-10-28	0.0	0.0	90.0		nan	
3352					Of Horses and Men		217708.0	nan	nan	10.0		85.0	['Drama', 'Romance', 'Comedy']	Benedikt Erlingsson	
3353					Keep on keepin’ on		259999.0	en	2014-08-08	0.0		86.0	['Documentary']	Alan Hicks	
3354					Sneak Preview: JPG Work			nan	nan					nan	
3355					Sneak Peak:Fresh Dressed			nan	nan					nan	
3356					The Man Who Fell to Earth		991.0	en	1976-03-18		0.0	138.0	['Drama', 'Science Fiction']	Nicolas Roeg	
3357					Cracked Actor		168400.0	nan	1975-01-01	0.0	0.0	53.0	['Documentary', 'Music']	Alan Yentob	
3358					Ziggy Stardust & Spiders Mars		34759.0	en	1973-12-23	0.0	0.0	90.0	['Documentary', 'Music']	D.A. Pennebaker	
3359					The Outer Circle		356075.0	en	2015-04-25	0.0	0.0	48.0	[]	nan	
3360					Just a Gigolo		12826.0	de	1979-01-01	0.0	0.0	147.0	['Drama']	David Hemmings	
3361					The Salt of the Earth		265297.0	fr	2014-09-27	0.0		109.0	['Documentary']	nan	
3362					Merry Xmas Mr Lawrence			nan	nan					nan	
3363					Shooting Robert King		87837.0	en	2008-10-08		0.0	79.0	['Documentary']	Richard Parry	
3364					Under Fire		12503.0	en	1983-10-21	0.0		128.0	['War', 'Drama']	Roger Spottiswoode	
3365					War Photographer		12722.0	en	2001-01-01	0.0	0.0	96.0	['Documentary', 'Foreign']	Christian Frei	
3366					Twin Peaks: Fire Walk		1923.0	en	1992-06-03	10000000.0	4160851.0	134.0	['Drama', 'Mystery']	David Lynch	
3367					Chelsea Hotel		374050.0	en	1981-01-03	0.0		61.0	['TV Movie', 'Documentary']	Nigel Finch	
3368					The Prestige		1124.0	en	2006-10-19	40000000.0	109676311.0	130.0	['Drama', 'Mystery', 'Thriller']	Christopher Nolan	
3369					Absolute Beginners		42017.0	en	1986-01-01	0.0		108.0	['Fantasy', 'Drama', 'Music', 'Romance']	Julien Temple	
3370					The Life Aquatic		421.0	en	2004-12-10	50000000.0	34808403.0	119.0	['Adventure', 'Comedy', 'Drama']	Wes Anderson	
3371					Couture: Queens of Haute			nan	nan					nan	
3372					A Royal Night Out		300155.0	en	2015-05-14	0.0	228136.0	97.0	['Thriller', 'Romance', 'Drama']	Julian Jarrold	
3373					Jean Paul Gaultier Work			nan	nan					nan	
3374					Fresh Dressed		319071.0	en	2015-06-26	0.0	0.0	90.0	['Documentary', 'History', 'Music']	Sacha Jenkins	
3375					Only Lovers Left Alive		152603.0	en	2013-12-12	7000000.0	0.0	123.0	['Drama', 'Romance']	Jim Jarmusch	
3376					Dogville		553.0	da	2003-05-19	10000000.0	16680836.0	178.0	['Crime', 'Drama', 'Thriller']	Lars von Trier	
3377					Fashion House M. Weimans			nan	nan					nan	
3378					Traceable		418797.0	en	2014-09-30	0.0	0.0	68.0	['Documentary']	Jennifer Sharpe	
3379					The Blue Angel		271561.0	en	1959-09-04	0.0	0.0	107.0	['Drama']	Edward Dmytryk	
3380					Velvet Underground & Nico		157883.0	en	1967-02-15	0.0	0.0	33.0	['Documentary']	Andy Warhol	
3381					Burroughs: The Movie		339790.0	en	1983-10-08	0.0	0.0	86.0	['Documentary']	Howard Brookner	
3382					Follow That Bird		36536.0	en	1985-08-02		0.0	88.0	['Adventure', 'Comedy', 'Family', 'Music']	Ken Kwapis	
3383					Women He's Undressed		340595.0	en	2015-06-11	0.0	0.0	100.0	['Documentary']	Gillian Armstrong	
3384					William S. Burroughs		47753.0	en	2010-11-05	160000.0	0.0	88.0	['Documentary']	Yony Leyser	
3385					Giorgio Moroder Metropolis			nan	nan					nan	
3386					The Theory of Everything		266856.0	en	nan	15000000.0	123726688.0	123.0	['Drama', 'Romance']	James Marsh	
3387					A Simple Life		91186.0	cn	2011-09-04	0.0	2802459.0	118.0	['Drama']	Ann Hui	
3388					Muppet Music Moments		343246.0	en	2004-11-20	0.0	0.0	78.0	['Documentary']	nan	
3389					Jim Henson: In Performance		343594.0	en		0.0	0.0	76.0	['Documentary']	nan	
3390					Miss Piggy: A Sow is Born			nan	nan					nan	
3391					Jim Henson: Behind the Seams		343484.0	en	nan		0.0	84.0	['Documentary']	nan	
3392					Muppets 201: Rarities			nan	nan					nan	
3393					Rowlf: A Dog’s Life			nan	nan					nan	
3394					Jim Henson’s Tales Muppetland		343481.0	en	2009-07-28	0.0	0.0	74.0	['Family']	Jim Henson	
3395					Jim Henson Sesame Street Story		343487.0	en	2009-12-12	0.0	0.0	79.0	[]	nan	
3396					Muppet History 101 + Intro			nan	nan					nan	
3397					A Second Chance		254200.0	da	nan	4700000.0	0.0	103.0	['Thriller', 'Drama']	Susanne Bier	
3398					The New Girlfriend		67611.0	en	1999-09-15	0.0	0.0	0.0	['Drama', 'Action', 'Thriller', 'Foreign']	Julie Money	
3399					Commercial and Experiments		342821.0	en	2004-11-20	0.0	0.0	90.0	['Documentary']	Jim Henson	
3400					I Am Big Bird: Carol Spinney		266619.0	en	2015-05-06		0.0	90.0	['Documentary']	Chad N. Walker	
3401					Hip Hop-eration			en	2014-09-25	0.0		93.0	['Documentary']	nan	
3402					Tea Time (La Once)		204506.0	es	2014-09-30	0.0	0.0	80.0	[]	Maite Alberdi	
3403					What We Did On... Holiday		276843.0	en	2014-09-26	0.0		95.0	['Comedy']	Andy Hamilton	
3404					Jimmy’s Hall		262958.0	it	2014-05-30	0.0	2606000.0	106.0	['History', 'Drama']	Ken Loach	
3405					Pride		234200.0	en	2014-09-12	0.0	7523634.0	119.0	['Drama', 'Comedy']	Matthew Warchus	
3406					SFF: Women He's Undressed			nan	nan					nan	
3407					Benvenuto Cellini - E.N.O.			nan	nan					nan	
3408					1984		1984.0	en	1956-03-06	0.0	0.0	90.0	['Drama', 'Science Fiction']	Michael Anderson	
3409					Eames: Architect & Painter			en	2011-11-18	0.0	0.0	83.0	['Documentary']	nan	
3410					Gray Matters		14845.0	en	nan	0.0	0.0	96.0	['Comedy', 'Romance']	nan	
3411					The Secret of Kells		26963.0	en	2009-02-09	0.0	0.0	75.0	['Animation', 'Family', 'Fantasy']	Nora Twomey	
3412					The Pirates of Penzance		15716.0	en	1983-02-18	0.0	0.0	112.0	['Comedy', 'Music', 'Romance']	Wilford Leach	
3413					Red Road		11705.0	en	2006-05-20	0.0	1128345.0	105.0	['Drama', 'Thriller']	Andrea Arnold	
3414					Rear Window		567.0	nan	1954-08-01	1000000.0	36764313.0	112.0	['Drama', 'Mystery', 'Thriller']	Alfred Hitchcock	
3415					The Shipment		143184.0	en	2001-10-01	0.0	0.0	92.0	[]	nan	
3416					Seagull (Thinking of you)			nan	nan					nan	
3417					Transition		411808.0	sr	2016-08-10	0.0	0.0	21.0	['Drama']	Milica Tomović	
3418					How Can You Stay in the House?			nan	nan					nan	
3419					Hidden		360784.0	en	2015-09-15	0.0	0.0	83.0	['Thriller', 'Horror']	Matt Duffer	
3420					We Live in Public		34015.0	en	2009-08-28	0.0	0.0	90.0	['Documentary']	Ondi Timoner	
3421					Citizen Four		293310.0	en	2014-10-10	0.0	3003169.0	114.0	['Documentary']	Laura Poitras	
3422					Fashions of 1934		53872.0	en	1934-02-14	0.0	0.0	78.0	['Comedy', 'Drama', 'Romance']	William Dieterle	
3423					Aural Contract			nan	nan					nan	
3424					Acting Stranger			nan	nan					nan	
3425					Far from the Madding Crowd		250734.0	en	2015-04-23		30229977.0	119.0	['Romance', 'Drama']	Thomas Vinterberg	
3426					Songs From the Second Floor		34070.0	sv	2000-10-06	0.0	0.0	98.0	['Drama', 'Comedy']	Roy Andersson	
3427					Sam Klemke’s Time Machine		311690.0	en	2015-01-23		0.0	90.0	['Documentary']	Matthew Bate	
3428					You, the Living		5817.0	sv	2007-09-21	0.0	0.0	95.0	['Drama', 'Comedy', 'Music']	Roy Andersson	
3429					A Pigeon Sat on a Branch		110390.0	sv	2014-10-24	0.0		100.0	['Drama', 'Comedy']	Roy Andersson	
3430					Testament of Youth		284689.0	en	2014-10-14	0.0	1822250.0	129.0	['History', 'Drama', 'War']	James Kent	
3431					Station to Station		319167.0	en	2014-12-31	0.0	0.0	71.0	['Drama']	Doug Aitken	
3432					The Pearl Button		319994.0	en	2015-10-15	0.0	0.0	82.0	['Documentary']	Patricio Guzmán	
3433					The Age of Adaline		293863.0	en	2015-04-16		65663276.0	112.0	['Fantasy', 'Drama', 'Romance']	Lee Toland Krieger	
3434					Shock Room		360741.0	en	2015-10-16	0.0		74.0	[]	Kathryn Millard	
3435					On the Town		31516.0	en	1949-12-08		0.0	98.0	['Comedy', 'Music', 'Romance']	Gene Kelly	
3436					MEM:Bill			nan	nan					nan	
3437					Nativity 3		295049.0	en	2014-11-14	0.0	0.0	109.0	['Comedy']	Debbie Isitt	
3438					Code: Debugging the Gender Gap		334683.0	en	2015-04-19	0.0	0.0	80.0	['Documentary']	Robin Hauser Reynolds	
3439					Feelings are Facts		371779.0	en	2015-12-12	0.0	0.0	86.0	[]	nan	
3440					JR:Networks of Intimacy			nan	nan					nan	
3441					Boruto: Naruto The Movie		347201.0	ja	2015-08-07	0.0	0.0	100.0	['Action', 'Animation', 'Fantasy']	Hiroyuki Yamashita	
3442					Evangelion:3.0 You Can		75629.0	nan	2012-11-17	0.0		106.0	['Animation', 'Science Fiction', 'Action', 'Drama']	Masayuki	
3443					Laputa: Castle in the Sky		10515.0	ja	1986-08-02	0.0		124.0	['Adventure', 'Fantasy', 'Animation', 'Action', 'Family', 'Romance']	Hayao Miyazaki	
3444					Princess Mononoke		128.0	ja	1997-07-12	26500000.0	159375308.0	134.0	['Adventure', 'Fantasy', 'Animation']	Hayao Miyazaki	
3445					My Neighbor Totoro		8392.0	ja	1988-04-16	0.0	0.0	86.0	['Fantasy', 'Animation', 'Family']	Hayao Miyazaki	
3446					Dragon Ball Z: Resurrection 'F		303857.0	ja	2015-04-18	5000000.0	61768190.0	93.0	['Action', 'Adventure', 'Animation', 'Fantasy']	Tadayoshi Yamamuro	
3447					The Bishop's Wife		19490.0	en	1947-12-09			109.0	['Comedy', 'Drama', 'Fantasy', 'Romance']	Henry Koster	
3448					Bill		338913.0	en	2015-08-21	0.0	0.0	94.0	['Comedy', 'Family']	Richard Bracewell	
3449					Monkey Kingdom		295592.0	en	2015-04-17	0.0	16661077.0	81.0	['Documentary']	nan	
3450					Asterix: Mansions of Gods		170522.0	fr	nan	30000000.0	0.0	85.0	['Animation', 'Comedy', 'Adventure']	Louis Clichy	
3451					Mavis!		320589.0	en	2015-03-15	0.0	0.0	80.0	['Documentary', 'Music']	Jessica Edwards	
3452					Tehran Taxi		320006.0	nan	2015-04-15	0.0	0.0	82.0	['Documentary', 'Drama', 'Comedy']	Jafar Panahi	
3453					Living is Easy		209415.0	es	nan	0.0	0.0	108.0	['Drama', 'Comedy']	David Trueba	
3454					Hockney: A Life in Pictures			nan	nan					nan	
3455					Cemetery of Splendour		298721.0	th	2015-09-02	980000.0	0.0	122.0	['Drama', 'Fantasy']	Apichatpong Weerasethakul	
3456					The Two Faces of January		192149.0	en	nan	0.0	4507463.0	96.0	['Thriller']	Hossein Amini	
3457					Imagine Waking Up Tomorrow...		360563.0	nan	2015-11-05	0.0	0.0	86.0	['Documentary']	Stefan Schwietert	
3458					MEM:Seymour: An Introduction			nan	nan					nan	
3459					 Yin: Gender in Chinese Cinema		182820.0	de	1998-06-04	0.0		80.0	['Documentary']	Stanley Kwan	
3460					 George Qui?		410673.0	fr	1973-05-03	0.0		110.0	[]	Michèle Rosier	
3461					 The Little Princess		26531.0	en	1939-03-17	0.0	0.0	93.0	['Drama', 'Comedy', 'Family']	Walter Lang	
3462					 Nest of Tens		270456.0	en	2000-10-01		0.0	27.0	['Drama']	Miranda July	
3463					 King Kong		254.0	en	2005-12-14	207000000.0	550000000.0	187.0	['Adventure', 'Drama', 'Action']	Peter Jackson	
3464					 King Kong PG			nan	nan					nan	
3465					 Night Cries: A Rural Tragedy		144668.0	en	1990-12-31	0.0	0.0	19.0	[]	Tracey Moffatt	
3466					 Clay M		4566.0	en	2007-09-28	25000000.0	92991835.0	119.0	['Drama', 'Mystery', 'Crime']	Tony Gilroy	
3467					 Castor & Pollux		50780.0	en	2011-02-11	21000000.0	970816.0	91.0	['Drama']	Jodie Foster	
3468					 Camera		429725.0	en	2017-06-09	0.0	0.0	95.0	['Thriller', 'Horror']	Aaron B. Koontz	
3469					 Blue			nan	2013-07-25	18000000.0		98.0	['Comedy', 'Drama']	Woody Allen	
3470					 Down Rusty Down		321808.0	en	1997-10-21	0.0	0.0	15.0	[]	John Curran	
3471					 Groping		58998.0	en	2001-05-05	0.0	0.0	49.0	['Horror']	Rich Hillen	
3472					 The Space Between the Door...		389860.0	en	1990-03-25	0.0	0.0	0.0	[]	Pauline Chan	
3473					 La Jetee		662.0	fr	1962-02-16	0.0		28.0	['Romance', 'Science Fiction']	Chris Marker	
3474					 Altman in Conversation			nan	nan					nan	
3475					 Everything Goes 		351552.0	en	2004-06-14	0.0	0.0	18.0	[]	Andrew Kotatko	
3476					 Dottie...		148033.0	en	1993-09-17	0.0	0.0	30.0	['Comedy', 'Drama']	Todd Haynes	
3477					 Oreos With Attitude			nan	nan					nan	
3478					 Hepzibah		151123.0	de	2010-02-01	0.0	0.0	92.0	[]	Robert Sigl	
3479					 Hollywood's Wild Angel		256132.0	en	1978-04-06	0.0	0.0	58.0	['Documentary']	Christian Blackwood	
3480					 Disney Shorts			nan	nan					nan	
3481					 The Devil's Toy		183469.0	nan	1966-07-01	0.0	0.0	15.0	['Documentary']	nan	
